Area Latitude,Area Longitude,OBJECTID,STATION_NA,STN_ID_,SECONDARY_,STN_AUTHOR,NETWORK_,LOCATION_O,TYPE_OF_OB,ACTIVE_INA,PERIOD_OF_,LATITUDE,LONGITUDE,COUNTY,CLIMATE_DI,WATER_BASI,HUC,TEMP_,PRECIPITAT,SNOW_FALL,SNW_GND_DP,DEW_POINT,REL_HUM,WIND_SPEED,WIND_GUST,SOLAR_RAD,SOIL_MOIST,SOIL_TEMP,FUEL_TEMP,FUEL_MOIST,PRESSURE,SL_PRESSUR,ALTIMETER,WEATHER_CO,VISIBILITY,UVB,ELEVATION
-12241513.0586,4907196.1908,793,ROOSEVELT RADIO,42739506, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,ACTIVE,1939-PRESENT,40.283333,-109.966667,UINTAH,6, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,5010.000000
-12230380.7682,4907196.3601,794,FORT DUCHESNE,42299606, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,ACTIVE,1894-PRESENT,40.283333,-109.866667,UINTAH,6, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,5050.000000
-12229794.4736,4907352.0985,795,UTUOA_PORT1,TS155,327E17A8,Bureau of Land Management,RAWS,RAWS,HOURLY,INACTIVE, ,40.2844,-109.8614,UINTAH,6,UINTAH, , , , , , , , , , , , , , , , , , , , ,5110.568000
-12229827.8317,4907395.7811,796,UINTAH,UINU1,32684084,Bureau of Land Management,RAWS/HADS,http://www.met.utah.edu/jhorel/html/mesonet/,HOURLY,ACTIVE,2002-PRESENT,40.2847,-109.8617,UINTAH,6,UINTAH, ,T,P, , ,DP,RH,WS,WG,SR, , ,FT,FM, , , , , , ,4926.888000
-12454655.9697,4907613.4324,797,CW0974 Saratoga Springs,C0974,9999999,APRSWXNET/Citizen Weather Observer Program,APRSWXNET/CWOP,http://www.wxqa.com/states/UT.html,HOURLY,ACTIVE,2003-PRESENT,40.2862,-111.8813,UTAH,3,UTAH LAKE, ,T, , , ,DP,RH,WS,WG, , , , , ,PR,SLP,A, , , ,4667.768000
-12387114.3645,4908212.5045,798,PROVO RIVER/CHARLESTON 2NE,PCHU1, ,DD97F526,HADS,http://amazon.nws.noaa.gov/hads/charts/UT.html,HOURLY,ACTIVE, ,40.2903,-111.2746,WASATCH,5,UINTAH, , ,P, , , , , , , , , , , , , , , , , , 
-12435183.1703,4908215.0037,799,OREM ELEM SCHOOL,ORME,99999,AWS: Inc.,AWS,http://www.met.utah.edu/jhorel/html/mesonet/,HOURLY,INACTIVE, ,40.29032,-111.70638,UTAH,5,UTAH LAKE, , , , , , , , , , , , , , , , , , , , ,4745.832000
-12387259.0038,4908270.8247,800,SNAKE CREEK/CHARLESTON 2W,SCCU1, ,1663710000,HADS,http://amazon.nws.noaa.gov/hads/charts/UT.html,HOURLY,ACTIVE, ,40.2907,-111.2759,WASATCH,5,UTAH LAKE, , ,P, , , , , , , , , , , , , , , , , , 
-12283507.3086,4908693.914,801,ROCK CREEK/MT HOME 12NW,ROKU1, ,1719F2AC,HADS,http://amazon.nws.noaa.gov/hads/charts/UT.html,HOURLY,ACTIVE, ,40.2936,-110.3439,DUCHESNE,5,UINTAH, , ,P, , , , , , , , , , , , , , , , , , 
-12505998.3369,4908853.0251,802,SOUTH WILLOW CREEK,WCGU1, ,DD36779E,HADS,http://amazon.nws.noaa.gov/hads/charts/UT.html,HOURLY,ACTIVE, ,40.2947,-112.3425,TOOELE,3,WEST DESERT, , ,P, , , , , , , , , , , , , , , , , , 
-12551362.8831,4909626.0313,803,ORRS RANCH,42655101, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,INACTIVE,1920-1949,40.3,-112.75,TOOELE,1, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,4460.000000
-12549507.4626,4909626.1277,804,DUGWAY 7 N ORR RANCH,42225801, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,INACTIVE,1970-1972,40.3,-112.733333,TOOELE,1, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,4700.000000
-12547652.1685,4909626.1337,805,REDDEN RANCH,42722001, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,INACTIVE,1968-1970,40.3,-112.716667,TOOELE,1, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,4650.000000
-12438183.7542,4909627.6817,806,GENEVA STEEL 2,42318303, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,INACTIVE,1960-1982,40.3,-111.733333,UTAH,3, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,4550.000000
-12436699.4271,4909627.6896,807,WEST OREM,QWO,170021,Utah Dept. of Air Quality,AQ,http://www.airmonitoring.utah.gov/County.htm,HOURLY,INACTIVE, ,40.3,-111.72,UTAH,3,UTAH LAKE, , , , , , , , , , , , , , , , , , , , ,4617.912000
-12384375.618,4909628.149,808,STRAWBERRY DANIELS SUMM,42836905, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,INACTIVE,1948,40.3,-111.25,WASATCH,5, , , ,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,8010.000000
-12384375.618,4909628.149,809,DANIELS-STRAWBERRY,DSTU1,11J23S,Natural Resources Conservation Service,SNOTEL,http://www.wcc.nrcs.usda.gov/snow/,HOURLY,ACTIVE,2000-PRESENT,40.3,-111.25,WASATCH,5,UTAH LAKE, ,T,P, , , , , , , , , , , , , , , , , ,7996.968000
-12242997.2823,4909628.6244,810,Roosevelt,KU67,74420,National Weather Service,NWS/FAA,http://www.faa.gov/asos/,HOURLY,INACTIVE, ,40.3,-109.98,DUCHESNE,6,UINTAH, , , , , , , , , , , , , , , , , , , , ,5093.840000
-12554301.8506,4909742.7992,811,CEDAR MOUNTAIN,CDMU1,3254E790,Bureau of Land Management,RAWS/HADS,http://www.met.utah.edu/jhorel/html/mesonet/,HOURLY,ACTIVE,2001-PRESENT,40.3008,-112.7764,TOOELE,1,WEST DESERT, ,T,P, , ,DP,RH,WS,WG, , , , , ,PR,SLP,A, , , ,4648.744000
-12386112.4192,4909992.9776,812,PROVO RIVER/HEBER,MIDU1, ,DD3627E2,HADS,http://amazon.nws.noaa.gov/hads/charts/UT.html,HOURLY,ACTIVE, ,40.3025,-111.2656,UTAH,5,UTAH LAKE, , ,P, , , , , , , , , , , , , , , , , , 
-12385700.4468,4910080.6119,813,SPRING CREEK/HEBER CITY,SPHU1, ,DD621300,HADS,http://amazon.nws.noaa.gov/hads/charts/UT.html,HOURLY,ACTIVE, ,40.3031,-111.2619,WASATCH,5,UTAH LAKE, , ,P, , , , , , , , , , , , , , , , , , 
-12267788.7271,4910255.8995,814,YELLOWSTONE RIVER/ALTONAH 8NW,YLLU1, ,171A1650,HADS,http://amazon.nws.noaa.gov/hads/charts/UT.html,HOURLY,ACTIVE, ,40.3043,-110.2027,DUCHESNE,5,UINTAH, , ,P, , , , , , , , , , , , , , , , , , 
-12496916.9779,4910583.5966,815,MERCUR CANYON,CUR,560018,Tooele County Dept. Emergency Mngt.,TOOELE,http://www.met.utah.edu/cgi-bin/droman/raws_ca_monitor.cgi?state=UT&rawsflag=290&timeobs=12&orderby=n&type=16,HOURLY,ACTIVE,1998-PRESENT,40.306555,-112.260924,TOOELE,3,WEST DESERT, , , , , , , , , , , , , , , , , , , , ,5739.672000
-12479149.3237,4910965.266,816,CEDAR FORT,CFO,560027,Tooele County Dept. Emergency Mngt.,TOOELE,http://www.met.utah.edu/cgi-bin/droman/raws_ca_monitor.cgi?state=UT&rawsflag=290&timeobs=12&orderby=n&type=5,HOURLY,ACTIVE,1998-PRESENT,40.309167,-112.10132,UTAH,3,UTAH LAKE, ,T, , , ,DP,RH,WS,WG, , , , , ,PR,SLP,A, , , ,5198.800000
-12421915.1964,4911846.9628,817,Cascade Ridge,CSC, ,Utah Department of Transportation,UTAH DOT,http://www.roadweather.com/,HOURLY,ACTIVE, ,40.3152,-111.5872,UTAH,3,UTAH LAKE, , , , , , , , , , , , , , , , , , , , ,10897.144000
-12428906.5602,4912060.9316,818,OLMSTEAD POWERHOUSE,42645505, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,ACTIVE,1977-PRESENT,40.316667,-111.65,UTAH,5, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,4820.000000
-12274909.7292,4912061.0352,819,MOUNT EMMONS,42592106, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,INACTIVE,1923-1953,40.316667,-110.266667,DUCHESNE,6, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,6290.000000
-12501267.072,4912546.3507,820,Tooele,KT62,99999,National Weather Service,NWS/FAA,http://www.faa.gov/asos/,HOURLY,INACTIVE, ,40.32,-112.3,TOOELE,3,WEST DESERT, , , , , , , , , , , , , , , , , , , , ,5339.512000
-12495700.7985,4912546.3774,821,MERCUR,42557N99, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,INACTIVE,1917,40.32,-112.25,TOOELE,0, , , ,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,6750.000000
-12432246.3954,4912547.3911,822,NORTHRIDGE ELEM SCHOOL,ORMU,99999,AWS: Inc.,AWS,http://www.met.utah.edu/jhorel/html/mesonet/,HOURLY,INACTIVE, ,40.32,-111.68,UTAH,3,UTAH LAKE, , , , , , , , , , , , , , , , , , , , ,4768.792000
-12436879.0006,4958356.7929,823,VTMX4 BIG COTTONWOOD,VTMX4, ,CIRP,VTMX,http://www.met.utah.edu/cgi-bin/droman/raws_ca_monitor.cgi?state=UT&rawsflag=290&timeobs=12&orderby=n&type=32,HOURLY,INACTIVE, ,40.63303,-111.72161,UTAH,5,UTAH LAKE, , , , , , , , , , , , , , , , , , , , , 
-12473992.9509,4958396.1226,824,BACCUS/SR111,BAC, ,Utah Department of Transportation,UTAH DOT,http://www.roadweather.com/,HOURLY,ACTIVE,2001-PRESENT,40.6333,-112.055,SALT LAKE,3,WEST DESERT, , , , , , , , , , , , , , , , , , , , ,5170.592000
-12415918.8414,4958401.5924,825,PARK CITY SUMMIT HOUSE,42665205, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,INACTIVE,1969-1977,40.633333,-111.533333,SUMMIT,5,WEBER RIVER, ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,9280.000000
-12412208.0363,4958401.6968,826,PARK CITY NORANDA MINE,42665105, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,INACTIVE,1980-1982,40.633333,-111.5,SUMMIT,5, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,7850.000000
-12457205.4499,4958983.0227,827,I15/I215 SB,UT12, ,Utah Department of Transportation,UTAH DOT,http://www.roadweather.com/,HOURLY,ACTIVE, ,40.6373,-111.9042,SALT LAKE,3,WEST DESERT, , , , , , ,RH, , , , , , , , , , ,WC, , ,4406.024000
-12457205.4499,4958983.0227,828,I15/I215 SB Deck,UT13, ,Utah Department of Transportation,UTAH DOT,http://www.roadweather.com/,HOURLY,ACTIVE, ,40.6373,-111.9042,SALT LAKE,3,WEST DESERT, , , , , , , , , , , , , , , , , , , , ,4406.024000
-12447119.6164,4959144.3465,829,KNUDSENS CORNER,KNC,999999,Utah Department of Transportation,UTAH DOT,http://www.roadweather.com/,HOURLY,ACTIVE, ,40.6384,-111.8136,SALT LAKE,3,WEST DESERT, , , , , , , , , , , , , , , , , , , , ,4598.888000
-12427348.4176,4959526.118,830,SPRUCES,SPC,725737,Utah Department of Transportation,AVALANCHE,http://www.met.utah.edu/jhorel/html/mesonet/,HOURLY,ACTIVE, ,40.641,-111.636,SALT LAKE,3,UTAH LAKE, , , , , , , , , , , , , , , , , , , , ,7400.008000
-12460244.6192,4960039.2289,831,I-215/JORDAN RIVER SALT LAKE CNTY,UT15,836817,Utah Department of Transportation,UTAH DOT,http://www.roadweather.com/,HOURLY,ACTIVE,2000-PRESENT,40.6445,-111.9315,SALT LAKE,3,WEST DESERT, ,T, , , ,DP,RH, , , , , , , , , , ,WC, , ,4299.752000
-12451138.3796,4960039.2244,832,COTTONWOOD (HOLLADAY),QCW,170004,Utah Dept. of Air Quality,AQ,http://www.airmonitoring.utah.gov/County.htm,HOURLY,ACTIVE,1997-PRESENT,40.6445,-111.8497,SALT LAKE,3,UTAH LAKE, ,T, , , , , ,WS, , , , , , , , , , , , ,4339.768000
-12456904.8436,4960303.3748,833,K7UHP West Point,AP359,9999999,APRSWXNET/Citizen Weather Observer Program,APRSWXNET/CWOP,http://www.wxqa.com/states/UT.html,HOURLY,ACTIVE,2003-PRESENT,40.6463,-111.9015,SALT LAKE,3,WEST DESERT, ,T,P, , ,DP,RH,WS,WG, , , , , ,PR,SLP,ALT, , , ,4355.840000
-12414211.9346,4960465.2197,834,PARK CITY - EAGLE,PCS, ,SLC WSFO/NWS Western Region,SNOWNET,http://www.wcc.nrcs.usda.gov/snow/,HOURLY,ACTIVE,1997-PRESENT,40.6474,-111.518,SUMMIT,5,WEBER RIVER, ,T, , , ,DP,RH,WS,WG, , , , , , , , , , , ,8560.800000
-12462114.8285,4960582.0608,835,NN7RM Taylorsville,AR570,9999999,APRSWXNET/Citizen Weather Observer Program,APRSWXNET/CWOP,http://www.wxqa.com/states/UT.html,HOURLY,ACTIVE,2004-PRESENT,40.6482,-111.9483,SALT LAKE,3,WEST DESERT, ,T,P, , ,DP,RH,WS, , , , , , ,PR,SLP,ALT, , , ,4378.800000
-12456737.908,4960846.212,836,MURRAY,42595N03, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,INACTIVE,1924-1929,40.65,-111.9,SALT LAKE,3, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,4310.000000
-12426680.3769,4960846.4368,837,MILL-D NORTH,MLDU1,11J65S,Natural Resources Conservation Service,SNOTEL,http://www.wcc.nrcs.usda.gov/snow/,HOURLY,ACTIVE,2000-PRESENT,40.65,-111.63,SALT LAKE,5,UTAH LAKE, ,T,P, , , , , , , , , , , , , , , , , ,8957.680000
-12412208.0777,4960846.7088,838,PARK CITY RADIO,42664805, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,INACTIVE,1889-1991,40.65,-111.5,SUMMIT,5,WEBER RIVER, ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,7140.000000
-12249676.619,4912548.1068,839,NEOLA 8N,426127, ,NOAA/NWS,15 MINUTE PRECIP,http://hurricane.ncdc.noaa.gov/pls/plclimprod/cdomain.abbrev2id?datasetabbv=TD3260&countryabbv=&GeoRegionabbv=&Force,QUARTER HOUR,ACTIVE,1971-PRESENT,40.32,-110.04,DUCHESNE,5,UINTAH, , ,P, , , , , , , , , , , , , , , , , ,6898.496000
-12425422.0234,4913229.4934,840,PROVO RIVER AT MERDOCK,42ZPRM00, , , ,Utah Climate Center,HOURLY,INACTIVE,1992,40.32467,-111.6187,UTAH,3,UTAH LAKE, ,T,P, , , ,RH,WS, , , , , , , , , , , , , 
-12267031.7917,4913234.028,841,YELLOWSTONE RIVER/BRIDGE CMPGRND,YEZU1, ,DD626590,HADS,http://amazon.nws.noaa.gov/hads/charts/UT.html,HOURLY,ACTIVE, ,40.3247,-110.1959,DUCHESNE,5,UINTAH, , ,P, , , , , , , , , , , , , , , , , , 
-12513293.4607,4913997.9614,842,TEAD SOUTH,TES,560017,Tooele County Dept. Emergency Mngt.,TOOELE,http://www.met.utah.edu/cgi-bin/droman/raws_ca_monitor.cgi?state=UT&rawsflag=290&timeobs=12&orderby=n&type=26,HOURLY,ACTIVE,1998-PRESENT,40.329943,-112.408031,TOOELE,3,WEST DESERT, ,T, , , ,DP,RH,WS,WG, , , , , ,PR,SLP,A, , , ,5139.760000
-12420890.9675,4914007.8867,843,DAVIS CANYON,CRM, ,Utah Avalanche Center,SNOWNET,http://www.wcc.nrcs.usda.gov/snow/,HOURLY,ACTIVE, ,40.33,-111.578,UTAH,3,UTAH LAKE, ,T,P, , ,DP,RH, , , , , , , , , , , , , ,8596.880000
-12362111.0921,4914007.1917,844,CURRANT CREEK DAM,CUPA,99999,Central Utah Water Conservancy District,CUP,http://www.cuwcd.com/operations/weatherdata.htm,HOURLY,INACTIVE, ,40.33,-111.05,WASATCH,5,UTAH LAKE, , , , , , , , , , , , , , , , , , , , ,7586.968000
-12385010.1933,4914241.4804,845,PROVO RIVER/HEBER 1W,PRAU1, ,DD0D6130,HADS,http://amazon.nws.noaa.gov/hads/charts/UT.html,HOURLY,ACTIVE, ,40.3316,-111.2557,UTAH,5,UTAH LAKE, , ,P, , , , , , , , , , , , , , , , , , 
-12367732.871,4914416.239,846,PROVO RIVER/WOODLAND 4SE,WOOU1, ,1793C1DC,HADS,http://amazon.nws.noaa.gov/hads/charts/UT.html,HOURLY,ACTIVE, ,40.3328,-111.1005,WASATCH,5,UTAH LAKE, , ,P, , , , , , , , , , , , , , , , , , 
-12549507.4368,4914492.6037,847,SEVERE RANCH,42774401, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,INACTIVE,1909-1950,40.333333,-112.733333,TOOELE,1, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,4400.000000
-12547652.1467,4914492.6166,848,WILLIAMS RANCH,42956001, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,INACTIVE,1960-1968,40.333333,-112.716667,TOOELE,1, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,4630.000000
-12534664.2576,4914492.7612,849,JOHNSON PASS,42436203, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,ACTIVE,1972-PRESENT,40.333333,-112.6,TOOELE,3,WEST DESERT, ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,5630.000000
-12414062.8619,4914494.8712,850,CONRAD RANCH,42168505, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,INACTIVE,1963-1989,40.333333,-111.516667,UTAH,5, , , ,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,5640.000000
-12323148.5683,4914493.9212,851,TABIONA 1SE,42855505, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,INACTIVE,1982-1985,40.333333,-110.7,DUCHESNE,5, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,6470.000000
-12277740.9781,4914635.6527,852,MOON LAKE/MT HOME,LAAU1,3451E59C,NOAA/NWS,HADS,http://amazon.nws.noaa.gov/hads/charts/UT.html,HOURLY,ACTIVE, ,40.3343,-110.2921,SUMMIT,5,WEBER RIVER, , ,P, , , , , , , , , , , , , , , , , , 
-12516374.0705,4914980.4542,853,CLOVER-RUSSELL LANE,CRL,560015,Tooele County Dept. Emergency Mngt.,TOOELE,http://www.met.utah.edu/cgi-bin/droman/raws_ca_monitor.cgi?state=UT&rawsflag=290&timeobs=12&orderby=n&type=6,HOURLY,ACTIVE,2003-PRESENT,40.336671,-112.435704,TOOELE,3,WEST DESERT, , , , , , , , , , , , , , , , , , , , ,5159.768000
-12421915.0817,4915078.2288,854,PROVO RIVER AT OLMSTED,42ZPRO00, , , ,Utah Climate Center,HOURLY,INACTIVE,1992,40.33733,-111.5872,UTAH,3,UTAH LAKE, ,T,P, , , ,RH,WS, , , , , , , , , , , , , 
-12519131.8923,4915098.7937,855,RUSH VALLEY FIRE STN,RVF,560014,Tooele County Dept. Emergency Mngt.,TOOELE,http://www.met.utah.edu/cgi-bin/droman/raws_ca_monitor.cgi?state=UT&rawsflag=290&timeobs=12&orderby=n&type=21,HOURLY,ACTIVE,1998-PRESENT,40.337482,-112.460477,TOOELE,3,WEST DESERT, , , , , , , , , , , , , , , , , , , , ,5339.512000
-12435978.049,4915394.7473,856,LINDON,QLN,170008,Utah Dept. of Air Quality,AQ,http://www.airmonitoring.utah.gov/County.htm,HOURLY,ACTIVE,2004-PRESENT,40.3395,-111.71352,UTAH,3,UTAH LAKE, ,T, , , ,DP,RH,WS, , , , , , , , , , , , ,4758.952000
-12278620.3389,4915468.0089,857,MOON LAKE,425815, ,NOAA/NWS,15 MINUTE PRECIP,http://hurricane.ncdc.noaa.gov/pls/plclimprod/cdomain.abbrev2id?datasetabbv=TD3260&countryabbv=&GeoRegionabbv=&Force,QUARTER HOUR,ACTIVE,1978-PRESENT,40.34,-110.3,DUCHESNE,5,UINTAH, , ,P, , , , , , , , , , , , , , , , , ,8147.848000
-12605391.4163,4915624.844,858,SALT FLATS,DPG15,640045,U.S. Army Dugway Proving Ground,DUGWAY,http://www.wdtc.army.mil/OrgMeteorology.htm,HOURLY,ACTIVE,1997-PRESENT,40.34109,-113.23533,TOOELE,1,WEST DESERT, ,T,P, , ,DP,RH,WS,WG,SR, , , , ,PR,SLP,A, , , ,4264.000000
-12403301.1581,4915643.6449,859,LITTLE COTTONWOOD/TANNER FLAT,LTAU1,17DC4286,NOAA/NWS,HADS,http://amazon.nws.noaa.gov/hads/charts/UT.html,HOURLY,ACTIVE, ,40.3412,-111.42,UTAH,5,UTAH LAKE, , ,P, , , , , , , , , , , , , , , , , , 
-12457405.7635,4915930.4983,860,LEHI,42LEHI00, ,UCC1,UCC1,Utah Climate Center,HOURLY,INACTIVE,1992-1994,40.34317,-111.906,DAVIS,3,WEBER RIVER, ,T,P, , , ,RH,WS, , , , , , , , , , , , ,4494.000000
-12275113.7451,4915931.016,861,ALTAMONT,42ALTA00, , ,UCC1, ,HOURLY,INACTIVE,1989-2001,40.34317,-110.2685,DUCHESNE,6,UINTAH, ,T,P, , , ,RH,WS, , , , , , , , , , , , ,6340.000000
-12473436.2378,4916927.8326,862,FAIRFIELD AIRPORT,42269703, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,INACTIVE,1948-1950,40.35,-112.05,UTAH,3, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,4970.000000
-12437812.815,4916928.3347,863,PLEASANT GROVE HS,PGRV,99999,AWS: Inc.,AWS,http://www.met.utah.edu/jhorel/html/mesonet/,HOURLY,INACTIVE, ,40.35,-111.73,UTAH,3,UTAH LAKE, , , , , , , , , , , , , , , , , , , , ,4621.848000
-12284186.3983,4916928.5522,864,BONETA,42081N06, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,INACTIVE,1919-1922,40.35,-110.35,DUCHESNE,6, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,6400.000000
-12501890.902,4917201.8693,865,OPHIR STATION,OPH,560016,Tooele County Dept. Emergency Mngt.,TOOELE,http://www.met.utah.edu/cgi-bin/droman/raws_ca_monitor.cgi?state=UT&rawsflag=290&timeobs=12&orderby=n&type=18,HOURLY,ACTIVE,1998-PRESENT,40.351879,-112.305604,TOOELE,1,WEST DESERT, ,T, , , ,DP,RH,WS,WG, , , , , ,PR,SLP,A, , , ,5559.600000
-12164547.9435,4917222.1078,866,BIG BRUSH CREEK,BRUU1,DD365172,NOAA/NWS,HADS,http://amazon.nws.noaa.gov/hads/charts/UT.html,HOURLY,ACTIVE, ,40.352,-109.2753,UINTAH,6,UINTAH, , ,P, , , , , , , , , , , , , , , , , , 
-12252448.6047,4917352.6076,867,UINTA RIVER/NEOLA 12NW,NEUU1, ,171A0526,HADS,http://amazon.nws.noaa.gov/hads/charts/UT.html,HOURLY,ACTIVE, ,40.3529,-110.0649,DUCHESNE,5,UINTAH, , ,P, , , , , , , , , , , , , , , , , , 
-12587703.2859,4917373.2907,868,WIG MOUNTAIN,DPG14,640044,U.S. Army Dugway Proving Ground,DUGWAY,http://www.wdtc.army.mil/OrgMeteorology.htm,HOURLY,ACTIVE,1997-PRESENT,40.35306,-113.07644,TOOELE,1,WEST DESERT, ,T,P, , ,DP,RH,WS,WG,SR, , , , ,PR,SLP,A, , , ,4350.920000
-12456203.3512,4918374.318,869,UTAH LAKE - SARATOGA,CUPC, ,Central Utah Water Conservancy District,CUP,http://www.cuwcd.com/operations/weatherdata.htm,HOURLY,ACTIVE,1999-PRESENT,40.3599,-111.8952,UTAH,3,UTAH LAKE, , , , , , , , , , , , , , , , , , , , ,4493.928000
-12499040.5884,4918388.1292,870,GRANTSVILLE,423348, ,NOAA/NWS,15 MINUTE PRECIP,http://hurricane.ncdc.noaa.gov/pls/plclimprod/cdomain.abbrev2id?datasetabbv=TD3260&countryabbv=&GeoRegionabbv=&Force,QUARTER HOUR,ACTIVE,1971-PRESENT,40.36,-112.28,TOOELE,3,WEST DESERT, , ,P, , , , , , , , , , , , , , , , , ,4288.928000
-12362111.1035,4918388.7868,871,SILVER LAKE BRIGHTON,427846, ,NOAA/NWS,15 MINUTE PRECIP,http://hurricane.ncdc.noaa.gov/pls/plclimprod/cdomain.abbrev2id?datasetabbv=TD3260&countryabbv=&GeoRegionabbv=&Force,QUARTER HOUR,ACTIVE,1971-PRESENT,40.36,-111.05,WASATCH,5,UINTAH, , ,P, , , , , , , , , , , , , , , , , ,8707.744000
-12378264.0316,4918433.1837,872,PROVO RIVER/WOODLAND 6ESE,PVHU1, ,1732950C,HADS,http://amazon.nws.noaa.gov/hads/charts/UT.html,HOURLY,ACTIVE, ,40.3603,-111.1951,WASATCH,5,UTAH LAKE, , ,P, , , , , , , , , , , , , , , , , , 
-12456737.779,4919362.8633,873,UTAH LAKE LEHI,42897303, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,ACTIVE,1928-PRESENT,40.366667,-111.9,UTAH,3, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,4500.000000
-12436328.4424,4919363.1008,874,PLEASANT GROVE,42691903, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,ACTIVE,1946-PRESENT,40.366667,-111.716667,UTAH,3, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,4760.000000
-12276765.078,4919363.3976,875,ALTAMONT,42007406, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,ACTIVE,1953-PRESENT,40.366667,-110.283333,DUCHESNE,6,UINTAH, ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,6370.000000
-12172863.8805,4919364.7326,876,JARVIE RANCH,42432106, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,ACTIVE,2001-PRESENT,40.366667,-109.35,UINTAH,6, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,4750.000000
-12172863.8805,4919364.7326,877,JENSEN,42434206, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,ACTIVE,1925-PRESENT,40.366667,-109.35,UINTAH,6, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,4750.000000
-12579688.0349,4919447.9137,878,UPPER CEDAR MTN,DPG16,640046,U.S. Army Dugway Proving Ground,DUGWAY,http://www.wdtc.army.mil/OrgMeteorology.htm,HOURLY,ACTIVE,1997-PRESENT,40.36726,-113.00444,TOOELE,1,WEST DESERT, ,T,P, , ,DP,RH,WS,WG,SR, , , , ,PR,SLP,A, , , ,7050.360000
-12518495.8249,4919581.7231,879,ST. JOHN SUBSTATION,SJS,560013,Tooele County Dept. Emergency Mngt.,TOOELE,http://www.met.utah.edu/cgi-bin/droman/raws_ca_monitor.cgi?state=UT&rawsflag=290&timeobs=12&orderby=n&type=23,HOURLY,ACTIVE,1998-PRESENT,40.368171,-112.454763,TOOELE,3,WEST DESERT, ,T, , , ,DP,RH,WS,WG, , , , , ,PR,SLP,A, , , ,5034.800000
